Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
856	0.246495	144	0.826389	4.283463	856	0.246495	0.330000	0.364853	
816	0.263480	184	0.831522	4.283463	816	0.263480	0.368000	0.364863	
829	0.281062	171	0.807018	4.283463	829	0.281062	0.371000	0.364883	
852	0.252347	148	0.810811	4.283463	852	0.252347	0.335000	0.364789	
832	0.293269	168	0.797619	4.283463	832	0.293269	0.378000	0.364830	
848	0.281840	152	0.835526	4.283463	848	0.281840	0.366000	0.364834	
823	0.262454	177	0.841808	4.283463	823	0.262454	0.365000	0.364834	
795	0.322013	205	0.800000	4.283463	795	0.322013	0.420000	0.365005	
806	0.276675	194	0.824742	4.283463	806	0.276675	0.383000	0.365061	
811	0.309494	189	0.809524	4.283463	811	0.309494	0.404000	0.365180	
824	0.293689	176	0.772727	4.283463	824	0.293689	0.378000	0.365220	
830	0.298795	170	0.800000	4.283463	830	0.298795	0.384000	0.365277	
839	0.288439	161	0.788820	4.283463	839	0.288439	0.369000	0.365289	
836	0.272727	164	0.762195	4.283463	836	0.272727	0.353000	0.365251	
811	0.289766	189	0.735450	4.283463	811	0.289766	0.374000	0.365278	
811	0.279901	189	0.761905	4.283463	811	0.279901	0.371000	0.365295	
832	0.286058	168	0.809524	4.283463	832	0.286058	0.374000	0.365321	
831	0.282792	169	0.798817	4.283463	831	0.282792	0.370000	0.365335	
828	0.299517	172	0.796512	4.283463	828	0.299517	0.385000	0.365394	
843	0.251483	157	0.847134	4.283463	843	0.251483	0.345000	0.365333	
825	0.326061	175	0.845714	4.283463	825	0.326061	0.417000	0.365487	
836	0.239234	164	0.841463	4.283463	836	0.239234	0.338000	0.365405	
795	0.280503	205	0.858537	4.283463	795	0.280503	0.399000	0.365505	
830	0.260241	170	0.776471	4.283463	830	0.260241	0.348000	0.365453	
854	0.268150	146	0.821918	4.283463	854	0.268150	0.349000	0.365405	
830	0.268675	170	0.864706	4.283463	830	0.268675	0.370000	0.365418	
819	0.300366	181	0.845304	4.283463	819	0.300366	0.399000	0.365516	
806	0.249380	194	0.819588	4.283463	806	0.249380	0.360000	0.365500	
842	0.261283	158	0.803797	4.283463	842	0.261283	0.347000	0.365447	
837	0.284349	163	0.846626	4.283463	837	0.284349	0.376000	0.365477	
