Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_reduction_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2519532377
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   Artiodactyl_reduction_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    qDG                          RJ MCMC
    qGD                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qDG	qGD	Root P(D)	Root P(G)	RJRates - Mean	
5312000	-7.640712	444	1	0	'0 0 	6.681698	6.681698	0.252866	0.747134	78.304914	
5313000	-8.005142	313	1	0	'0 0 	14.798114	14.798114	0.387970	0.612030	71.639889	
5314000	-8.907467	415	1	0	'0 0 	20.171062	20.171062	0.483236	0.516764	77.957162	
5315000	-9.051163	387	1	0	'0 0 	22.321585	22.321585	0.463955	0.536045	63.184520	
5316000	-7.986076	8	1	0	'0 0 	3.408883	3.408883	0.137955	0.862045	72.058174	
5317000	-9.390714	211	1	0	'0 0 	25.698624	25.698624	0.496142	0.503858	85.829220	
5318000	-7.490610	314	1	0	'0 0 	4.884174	4.884174	0.185835	0.814165	96.587507	
5319000	-7.592603	336	1	0	'0 0 	4.343133	4.343133	0.159636	0.840364	97.762709	
5320000	-8.859230	467	1	0	'0 0 	22.028708	22.028708	0.452236	0.547764	87.708078	
5321000	-7.736740	26	1	0	'0 0 	9.902937	9.902937	0.359942	0.640058	90.304329	
5322000	-8.115859	10	1	0	'0 0 	11.421272	11.421272	0.407686	0.592314	83.172195	
5323000	-9.250421	92	1	0	'0 0 	25.500195	25.500195	0.448313	0.551687	77.193299	
5324000	-8.318153	38	1	0	'0 0 	3.449227	3.449227	0.129327	0.870673	81.199714	
5325000	-7.942707	390	1	0	'0 0 	2.550334	2.550334	0.082744	0.917256	70.852270	
5326000	-7.909936	486	1	0	'0 0 	10.217822	10.217822	0.346116	0.653884	66.218728	
5327000	-7.458286	373	1	0	'0 0 	6.057985	6.057985	0.231006	0.768994	59.829952	
5328000	-7.392722	296	1	0	'0 0 	8.138609	8.138609	0.313262	0.686738	39.699558	
5329000	-7.912443	332	1	0	'0 0 	12.087019	12.087019	0.387733	0.612267	40.155136	
5330000	-7.334011	49	1	0	'0 0 	4.920707	4.920707	0.101498	0.898502	46.326072	
5331000	-7.671200	32	1	0	'0 0 	7.999029	7.999029	0.310965	0.689035	55.659419	
5332000	-8.320676	193	1	0	'0 0 	14.641519	14.641519	0.437692	0.562308	44.352449	
5333000	-10.308013	207	1	0	'0 0 	71.790211	71.790211	0.499970	0.500030	53.814327	
5334000	-7.670935	205	1	0	'0 0 	6.052621	6.052621	0.227361	0.772639	20.562028	
5335000	-7.309200	195	1	0	'0 0 	6.171399	6.171399	0.173239	0.826761	8.170752	
5336000	-8.566759	395	1	0	'0 0 	15.242213	15.242213	0.423322	0.576678	27.458077	
5337000	-7.546574	344	1	0	'0 0 	5.816136	5.816136	0.156333	0.843667	17.388104	
5338000	-8.721950	358	1	0	'0 0 	16.902459	16.902459	0.461862	0.538138	12.530475	
5339000	-7.665609	195	1	0	'0 0 	9.166764	9.166764	0.282479	0.717521	12.307960	
5340000	-8.302339	193	1	0	'0 0 	3.498508	3.498508	0.106688	0.893312	21.977468	
5341000	-7.565347	319	1	0	'0 0 	8.518907	8.518907	0.365310	0.634690	13.053988	
5342000	-7.295970	241	1	0	'0 0 	6.093857	6.093857	0.203872	0.796128	17.213602	
5343000	-7.278630	40	1	0	'0 0 	9.894790	9.894790	0.352566	0.647434	18.225613	
5344000	-9.067851	274	1	0	'0 0 	25.621266	25.621266	0.480570	0.519430	12.510415	
5345000	-7.428867	428	1	0	'0 0 	11.726372	11.726372	0.354852	0.645148	13.805266	
5346000	-8.844133	388	1	0	'0 0 	19.566633	19.566633	0.485400	0.514600	21.502471	
5347000	-8.053422	98	1	0	'0 0 	6.135382	6.135382	0.238523	0.761477	33.227904	
5348000	-7.774418	200	1	0	'0 0 	9.731297	9.731297	0.326732	0.673268	34.984644	
5349000	-8.133250	188	1	0	'0 0 	4.823875	4.823875	0.179304	0.820696	50.866280	
5350000	-8.789917	55	1	0	'0 0 	18.668387	18.668387	0.455009	0.544991	40.867807	
5351000	-9.459469	336	1	0	'0 0 	33.865949	33.865949	0.497746	0.502254	38.677060	
5352000	-8.641964	358	1	0	'0 0 	16.026913	16.026913	0.455202	0.544798	29.748516	
5353000	-8.102536	119	1	0	'0 0 	6.656382	6.656382	0.290464	0.709536	12.224928	
5354000	-8.000829	47	1	0	'0 0 	13.765934	13.765934	0.401202	0.598798	9.601146	
5355000	-7.515934	156	1	0	'0 0 	4.015312	4.015312	0.111915	0.888085	17.072872	
5356000	-7.218958	63	1	0	'0 0 	5.404618	5.404618	0.115029	0.884971	15.496278	
5357000	-7.848868	129	1	0	'0 0 	12.860418	12.860418	0.386068	0.613932	29.461382	
5358000	-9.149864	187	1	0	'0 0 	27.029442	27.029442	0.481389	0.518611	61.666096	
5359000	-7.601858	84	1	0	'0 0 	12.365791	12.365791	0.396710	0.603290	60.376989	
5360000	-9.224982	307	1	0	'0 0 	27.074876	27.074876	0.493671	0.506329	55.994248	
5361000	-8.257798	205	1	0	'0 0 	13.436656	13.436656	0.433060	0.566940	60.567331	
5362000	-7.506505	500	1	0	'0 0 	3.128481	3.128481	0.054084	0.945916	60.443418	
5363000	-7.741363	53	1	0	'0 0 	4.789996	4.789996	0.141003	0.858997	67.915339	
5364000	-10.248807	18	1	0	'0 0 	73.366617	73.366617	0.499888	0.500112	69.540412	
5365000	-11.224389	366	1	1	'0 Z 	3.122118	0.000000	1.000000	0.000000	88.699706	
5366000	-8.084486	184	1	0	'0 0 	8.264001	8.264001	0.366093	0.633907	98.301444	
5367000	-8.252301	337	1	0	'0 0 	4.281360	4.281360	0.161103	0.838897	97.132974	
5368000	-7.854658	345	1	0	'0 0 	4.059686	4.059686	0.126676	0.873324	96.709837	
5369000	-8.211086	346	1	0	'0 0 	16.885592	16.885592	0.458090	0.541910	96.620531	
5370000	-7.814048	267	1	0	'0 0 	2.160651	2.160651	0.035000	0.965000	93.272693	
5371000	-7.740793	191	1	0	'0 0 	5.748625	5.748625	0.116580	0.883420	95.952201	
5372000	-8.587922	160	1	0	'0 0 	11.612267	11.612267	0.359525	0.640475	90.432948	
5373000	-9.747406	25	1	1	'0 Z 	4.309148	0.000000	1.000000	0.000000	96.026683	
5374000	-7.526877	114	1	0	'0 0 	11.262892	11.262892	0.355542	0.644458	94.597662	
5375000	-7.991843	355	1	0	'0 0 	9.118845	9.118845	0.295736	0.704264	99.590146	
5376000	-10.724820	57	1	1	'0 Z 	6.535370	0.000000	1.000000	0.000000	67.592596	
5377000	-7.761801	203	1	0	'0 0 	10.649259	10.649259	0.363919	0.636081	72.159798	
5378000	-8.323775	163	1	0	'0 0 	10.677711	10.677711	0.366353	0.633647	63.242295	
5379000	-7.297883	283	1	0	'0 0 	7.908593	7.908593	0.257738	0.742262	76.184431	
5380000	-7.418440	500	1	0	'0 0 	10.290044	10.290044	0.311355	0.688645	77.520356	
5381000	-9.930199	82	1	0	'0 0 	38.020836	38.020836	0.499479	0.500521	86.656942	
5382000	-7.728804	178	1	0	'0 0 	2.891874	2.891874	0.114740	0.885260	81.219178	
5383000	-7.783536	416	1	0	'0 0 	6.500761	6.500761	0.318820	0.681180	78.429156	
5384000	-8.629981	450	1	0	'0 0 	10.546841	10.546841	0.353943	0.646057	79.341148	
5385000	-6.925406	400	1	0	'0 0 	4.820567	4.820567	0.073994	0.926006	79.479040	
5386000	-8.861297	310	1	0	'0 0 	18.732781	18.732781	0.450436	0.549564	88.064774	
5387000	-10.281151	252	1	0	'0 0 	49.768158	49.768158	0.499933	0.500067	69.220628	
5388000	-7.420863	181	1	0	'0 0 	7.618187	7.618187	0.222365	0.777635	63.295623	
5389000	-8.029328	396	1	0	'0 0 	10.075041	10.075041	0.400709	0.599291	51.783671	
5390000	-8.214273	78	1	0	'0 0 	11.284997	11.284997	0.340710	0.659290	42.757674	
5391000	-9.701340	388	1	0	'0 0 	36.197178	36.197178	0.499441	0.500559	46.742521	
5392000	-8.676210	459	1	0	'0 0 	15.374704	15.374704	0.461644	0.538356	64.119564	
5393000	-9.288659	403	1	0	'0 0 	21.395264	21.395264	0.495045	0.504955	70.753253	
5394000	-7.868130	405	1	0	'0 0 	11.510055	11.510055	0.393402	0.606598	62.620532	
5395000	-7.642330	73	1	0	'0 0 	6.283535	6.283535	0.197666	0.802334	58.600768	
5396000	-7.986130	355	1	0	'0 0 	9.049835	9.049835	0.293625	0.706375	54.753987	
5397000	-9.364982	388	1	0	'0 0 	27.813559	27.813559	0.497187	0.502813	61.156675	
5398000	-8.179688	347	1	0	'0 0 	9.859225	9.859225	0.382272	0.617728	63.118255	
5399000	-7.919023	106	1	0	'0 0 	10.366583	10.366583	0.344957	0.655043	83.999532	
5400000	-7.696833	84	1	0	'0 0 	3.687106	3.687106	0.108310	0.891690	76.902778	
5401000	-8.914746	119	1	0	'0 0 	18.675765	18.675765	0.480543	0.519457	70.781768	
5402000	-8.874368	174	1	0	'0 0 	29.054898	29.054898	0.490608	0.509392	78.848007	
5403000	-9.170800	426	1	0	'0 0 	30.255186	30.255186	0.494668	0.505332	68.794340	
5404000	-7.874004	452	1	0	'0 0 	5.120393	5.120393	0.179427	0.820573	67.717278	
5405000	-9.077203	237	1	0	'0 0 	20.486493	20.486493	0.452678	0.547322	54.332993	
5406000	-9.721426	97	1	0	'0 0 	42.841149	42.841149	0.499894	0.500106	37.253707	
5407000	-8.229900	150	1	0	'0 0 	3.357743	3.357743	0.066124	0.933876	20.244566	
5408000	-8.683722	381	1	0	'0 0 	13.783323	13.783323	0.441430	0.558570	18.761956	
5409000	-7.861304	33	1	0	'0 0 	7.051708	7.051708	0.297969	0.702031	2.979101	
5410000	-8.435820	150	1	0	'0 0 	2.729187	2.729187	0.045472	0.954528	0.630903	
5411000	-7.560010	321	1	0	'0 0 	11.005451	11.005451	0.433778	0.566222	10.213052	
5412000	-7.270099	241	1	0	'0 0 	4.936807	4.936807	0.151933	0.848067	3.567025	
5413000	-8.050969	353	1	0	'0 0 	8.864934	8.864934	0.281691	0.718309	11.062217	
5414000	-7.997831	404	1	0	'0 0 	3.694245	3.694245	0.145752	0.854248	12.942903	
5415000	-8.057075	51	1	0	'0 0 	13.255374	13.255374	0.441632	0.558368	10.340771	
5416000	-7.885495	57	1	0	'0 0 	10.883341	10.883341	0.288359	0.711641	19.344618	
5417000	-9.008436	128	1	0	'0 0 	15.224093	15.224093	0.379256	0.620744	20.166611	
5418000	-7.864414	336	1	0	'0 0 	11.183664	11.183664	0.395620	0.604380	26.870415	
5419000	-7.930121	303	1	0	'0 0 	9.538925	9.538925	0.430616	0.569384	16.173670	
5420000	-8.195752	128	1	0	'0 0 	6.892448	6.892448	0.182765	0.817235	24.157980	
5421000	-8.285797	81	1	0	'0 0 	4.131775	4.131775	0.148247	0.851753	21.632064	
5422000	-9.402620	202	1	0	'0 0 	35.553891	35.553891	0.498613	0.501387	34.304667	
5423000	-8.127650	272	1	0	'0 0 	11.392185	11.392185	0.402012	0.597988	33.779154	
5424000	-7.735460	379	1	0	'0 0 	5.099961	5.099961	0.160992	0.839008	35.755218	
5425000	-9.070331	155	1	0	'0 0 	21.230170	21.230170	0.456998	0.543002	36.551261	
5426000	-7.263548	63	1	0	'0 0 	4.632384	4.632384	0.090023	0.909977	32.983407	
5427000	-8.180797	460	1	0	'0 0 	17.300622	17.300622	0.459161	0.540839	42.429620	
5428000	-7.805276	67	1	0	'0 0 	9.030735	9.030735	0.324797	0.675203	47.161148	
5429000	-7.840571	400	1	0	'0 0 	15.984765	15.984765	0.357361	0.642639	58.185904	
5430000	-8.278214	38	1	0	'0 0 	15.141339	15.141339	0.467100	0.532900	71.497499	
5431000	-9.521393	351	1	0	'0 0 	34.792273	34.792273	0.497692	0.502308	66.259515	
5432000	-7.869469	58	1	0	'0 0 	9.103709	9.103709	0.301737	0.698263	77.630638	
5433000	-8.145244	5	1	0	'0 0 	12.305117	12.305117	0.392961	0.607039	69.467859	
5434000	-8.687331	256	1	0	'0 0 	17.091951	17.091951	0.465806	0.534194	49.912615	
5435000	-9.385459	493	1	0	'0 0 	32.950500	32.950500	0.498545	0.501455	46.882257	
5436000	-7.976783	94	1	0	'0 0 	13.193771	13.193771	0.380584	0.619416	30.903625	
5437000	-7.933760	426	1	0	'0 0 	4.771296	4.771296	0.148579	0.851421	22.854495	
5438000	-8.855553	280	1	0	'0 0 	2.006208	2.006208	0.036282	0.963718	19.596306	
5439000	-8.711855	6	1	0	'0 0 	2.781921	2.781921	0.055318	0.944682	26.285991	
5440000	-10.013634	367	1	0	'0 0 	58.741636	58.741636	0.499971	0.500029	29.629560	
5441000	-7.972540	398	1	0	'0 0 	7.813012	7.813012	0.245126	0.754874	38.510033	
5442000	-7.422102	405	1	0	'0 0 	5.055611	5.055611	0.189026	0.810974	68.660076	
5443000	-7.829577	357	1	0	'0 0 	3.358495	3.358495	0.048514	0.951486	76.098897	
5444000	-7.756858	157	1	0	'0 0 	8.833035	8.833035	0.389463	0.610537	70.230192	
5445000	-8.564897	179	1	0	'0 0 	10.334068	10.334068	0.356638	0.643362	71.636953	
5446000	-8.092639	417	1	0	'0 0 	11.323815	11.323815	0.326778	0.673222	62.045899	
5447000	-7.914643	157	1	0	'0 0 	3.926287	3.926287	0.193273	0.806727	59.044250	
5448000	-8.594378	454	1	0	'0 0 	13.646834	13.646834	0.466085	0.533915	65.036657	
5449000	-7.524602	129	1	0	'0 0 	9.003753	9.003753	0.291335	0.708665	72.780410	
5450000	-7.445262	484	1	0	'0 0 	5.237195	5.237195	0.196366	0.803634	70.551490	
5451000	-8.687710	378	1	0	'0 0 	23.693609	23.693609	0.476426	0.523574	85.026270	
5452000	-8.475088	475	1	0	'0 0 	18.651852	18.651852	0.458693	0.541307	88.877924	
5453000	-7.426316	225	1	0	'0 0 	7.140680	7.140680	0.318672	0.681328	85.485767	
5454000	-8.410058	179	1	0	'0 0 	8.606761	8.606761	0.309181	0.690819	69.087817	
5455000	-7.633734	136	1	0	'0 0 	6.969755	6.969755	0.241882	0.758118	73.701547	
5456000	-9.221386	42	1	1	'0 Z 	5.750565	0.000000	1.000000	0.000000	62.128325	
5457000	-8.462515	232	1	0	'0 0 	17.008732	17.008732	0.449744	0.550256	64.929154	
5458000	-7.630626	475	1	0	'0 0 	8.065979	8.065979	0.264926	0.735074	72.505026	
5459000	-7.335222	112	1	0	'0 0 	6.126005	6.126005	0.203243	0.796757	82.419902	
5460000	-7.360265	89	1	0	'0 0 	5.485689	5.485689	0.214637	0.785363	95.128521	
5461000	-9.223441	112	1	0	'0 0 	31.134170	31.134170	0.495213	0.504787	96.723403	
5462000	-8.229805	149	1	0	'0 0 	3.388443	3.388443	0.046800	0.953200	96.100877	
5463000	-7.577248	30	1	0	'0 0 	10.071293	10.071293	0.385463	0.614537	99.248129	
5464000	-10.061235	272	1	0	'0 0 	46.215451	46.215451	0.499785	0.500215	91.579621	
5465000	-8.418194	221	1	0	'0 0 	12.549889	12.549889	0.426848	0.573152	90.491253	
5466000	-8.153514	268	1	0	'0 0 	9.720970	9.720970	0.329715	0.670285	86.473835	
5467000	-8.704995	111	1	0	'0 0 	24.291991	24.291991	0.484148	0.515852	96.594345	
5468000	-9.577126	478	1	0	'0 0 	32.860919	32.860919	0.498492	0.501508	81.349358	
5469000	-7.589058	342	1	0	'0 0 	13.917694	13.917694	0.447046	0.552954	90.677641	
5470000	-10.595564	403	1	1	'0 Z 	9.814761	0.000000	1.000000	0.000000	82.326182	
5471000	-8.976245	97	1	0	'0 0 	16.472205	16.472205	0.473429	0.526571	79.656000	
5472000	-8.760591	322	1	0	'0 0 	17.430522	17.430522	0.472817	0.527183	88.198083	
5473000	-8.917484	454	1	0	'0 0 	17.060748	17.060748	0.484098	0.515902	76.227185	
5474000	-8.708104	74	1	0	'0 0 	14.966201	14.966201	0.441833	0.558167	78.284365	
5475000	-9.060871	27	1	0	'0 0 	23.825689	23.825689	0.496019	0.503981	77.032768	
5476000	-7.462548	349	1	0	'0 0 	7.495835	7.495835	0.229989	0.770011	72.721069	
5477000	-10.793923	193	1	0	'0 0 	99.718958	99.718958	0.500000	0.500000	74.156474	
5478000	-9.133736	258	1	0	'0 0 	25.599925	25.599925	0.490649	0.509351	88.609738	
5479000	-8.198569	455	1	0	'0 0 	4.576456	4.576456	0.211171	0.788829	94.319534	
5480000	-8.779675	38	1	0	'0 0 	21.430768	21.430768	0.491914	0.508086	98.274589	
5481000	-8.132831	170	1	0	'0 0 	13.292624	13.292624	0.414279	0.585721	93.248594	
5482000	-9.639507	8	1	0	'0 0 	36.570721	36.570721	0.499787	0.500213	96.913433	
5483000	-7.894482	389	1	0	'0 0 	16.818836	16.818836	0.372699	0.627301	93.245875	
5484000	-7.376131	267	1	0	'0 0 	3.357214	3.357214	0.077263	0.922737	94.130949	
5485000	-7.984879	77	1	0	'0 0 	13.470007	13.470007	0.437938	0.562062	89.931227	
5486000	-9.815095	375	1	0	'0 0 	40.023935	40.023935	0.497972	0.502028	89.327616	
5487000	-7.961808	282	1	0	'0 0 	4.501138	4.501138	0.175047	0.824953	83.563136	
5488000	-8.423199	414	1	0	'0 0 	3.962959	3.962959	0.129229	0.870771	98.659909	
5489000	-7.945541	420	1	0	'0 0 	11.521307	11.521307	0.340306	0.659694	99.844143	
5490000	-8.515699	437	1	0	'0 0 	19.397252	19.397252	0.474335	0.525665	95.228454	
5491000	-9.841837	355	1	0	'0 0 	48.116399	48.116399	0.499373	0.500627	83.211640	
5492000	-7.760033	333	1	0	'0 0 	12.240930	12.240930	0.440013	0.559987	77.791285	
5493000	-7.797267	222	1	0	'0 0 	4.684789	4.684789	0.119955	0.880045	67.116953	
5494000	-7.783052	421	1	0	'0 0 	12.117190	12.117190	0.416465	0.583535	74.333352	
5495000	-8.064562	401	1	0	'0 0 	7.369108	7.369108	0.269084	0.730916	57.702842	
5496000	-7.767422	170	1	0	'0 0 	4.179441	4.179441	0.121234	0.878766	69.137357	
5497000	-8.286052	40	1	0	'0 0 	21.053606	21.053606	0.482011	0.517989	58.471153	
5498000	-9.480439	72	1	0	'0 0 	36.773915	36.773915	0.499612	0.500388	60.133619	
5499000	-8.104098	258	1	0	'0 0 	13.370941	13.370941	0.413330	0.586670	57.774984	
5500000	-8.310787	128	1	0	'0 0 	8.360113	8.360113	0.228805	0.771195	32.810096	
5501000	-8.218289	488	1	0	'0 0 	13.795149	13.795149	0.462220	0.537780	19.755674	
5502000	-7.964007	477	1	0	'0 0 	6.230543	6.230543	0.245786	0.754214	10.551536	
5503000	-7.887314	50	1	0	'0 0 	5.605339	5.605339	0.203455	0.796545	9.946390	
5504000	-8.619073	393	1	0	'0 0 	18.318159	18.318159	0.468741	0.531259	15.481476	
5505000	-7.832955	424	1	0	'0 0 	3.340301	3.340301	0.124835	0.875165	8.855835	
5506000	-7.805549	396	1	0	'0 0 	4.825029	4.825029	0.244542	0.755458	17.134610	
5507000	-7.434465	47	1	0	'0 0 	6.831354	6.831354	0.209551	0.790449	6.830731	
5508000	-8.101619	45	1	0	'0 0 	3.063702	3.063702	0.072058	0.927942	19.953966	
5509000	-7.996003	358	1	0	'0 0 	8.959220	8.959220	0.334807	0.665193	12.123665	
5510000	-7.615020	471	1	0	'0 0 	4.939210	4.939210	0.110213	0.889787	8.234981	
5511000	-8.326633	279	1	0	'0 0 	4.025948	4.025948	0.155433	0.844567	16.700650	
5512000	-7.775564	424	1	0	'0 0 	3.622464	3.622464	0.139173	0.860827	16.876689	
5513000	-7.906879	240	1	0	'0 0 	2.694118	2.694118	0.050910	0.949090	7.843190	
5514000	-8.408185	416	1	0	'0 0 	2.554192	2.554192	0.091875	0.908125	2.339373	
5515000	-8.785634	198	1	0	'0 0 	1.452859	1.452859	0.024512	0.975488	5.189593	
5516000	-9.191773	186	1	1	'0 Z 	10.435693	0.000000	1.000000	0.000000	16.951179	
5517000	-7.786158	223	1	0	'0 0 	9.056022	9.056022	0.296242	0.703758	16.362981	
5518000	-9.665266	413	1	0	'0 0 	28.557468	28.557468	0.492321	0.507679	11.326863	
5519000	-11.358621	392	1	0	'0 0 	0.699003	0.699003	0.003815	0.996185	1.075164	
5520000	-7.599204	484	1	0	'0 0 	3.079474	3.079474	0.085465	0.914535	14.380130	
5521000	-7.839863	417	1	0	'0 0 	5.767967	5.767967	0.144884	0.855116	7.265262	
5522000	-7.562068	10	1	0	'0 0 	6.430899	6.430899	0.256179	0.743821	10.604219	
5523000	-9.195504	32	1	0	'0 0 	1.553266	1.553266	0.026883	0.973117	9.121108	
5524000	-8.862854	121	1	0	'0 0 	23.868056	23.868056	0.492656	0.507344	13.299595	
5525000	-8.034413	353	1	0	'0 0 	4.583304	4.583304	0.126491	0.873509	18.452755	
5526000	-7.435722	313	1	0	'0 0 	8.699602	8.699602	0.242796	0.757204	4.463237	
5527000	-7.614364	2	1	0	'0 0 	3.154909	3.154909	0.105743	0.894257	2.069630	
5528000	-7.803770	390	1	0	'0 0 	8.709916	8.709916	0.366760	0.633240	6.827826	
5529000	-7.946428	295	1	0	'0 0 	1.757703	1.757703	0.014919	0.985081	0.619339	
5530000	-8.060999	6	1	0	'0 0 	4.643505	4.643505	0.125247	0.874753	5.007281	
5531000	-7.540636	389	1	0	'0 0 	11.629252	11.629252	0.279561	0.720439	7.521040	
5532000	-8.164129	104	1	0	'0 0 	4.419834	4.419834	0.124766	0.875234	4.136488	
5533000	-7.273658	267	1	0	'0 0 	4.220733	4.220733	0.113454	0.886546	2.554638	
5534000	-7.215325	189	1	0	'0 0 	4.213649	4.213649	0.186629	0.813371	10.911990	
5535000	-7.996657	417	1	0	'0 0 	10.078549	10.078549	0.293409	0.706591	13.187082	
5536000	-7.685227	316	1	0	'0 0 	6.879711	6.879711	0.205389	0.794611	6.832949	
5537000	-7.531754	124	1	0	'0 0 	3.306263	3.306263	0.109081	0.890919	3.976292	
5538000	-8.058573	408	1	0	'0 0 	7.707511	7.707511	0.287606	0.712394	8.812977	
5539000	-8.333784	77	1	0	'0 0 	18.177156	18.177156	0.473304	0.526696	4.256923	
5540000	-7.828916	329	1	0	'0 0 	4.985782	4.985782	0.214787	0.785213	11.559367	
5541000	-9.060739	446	1	0	'0 0 	1.545343	1.545343	0.023561	0.976439	5.954764	
5542000	-7.691165	192	1	0	'0 0 	6.453487	6.453487	0.285465	0.714535	6.159300	
5543000	-8.517418	50	1	0	'0 0 	2.608304	2.608304	0.067510	0.932490	5.736910	
5544000	-7.896281	50	1	0	'0 0 	5.413570	5.413570	0.195279	0.804721	6.653299	
5545000	-7.309090	342	1	0	'0 0 	10.081982	10.081982	0.382167	0.617833	3.859540	
5546000	-7.899030	125	1	0	'0 0 	8.427563	8.427563	0.354828	0.645172	7.009709	
5547000	-7.665659	257	1	0	'0 0 	5.016677	5.016677	0.190717	0.809283	10.863494	
5548000	-8.332266	183	1	0	'0 0 	7.144379	7.144379	0.205621	0.794379	5.326572	
5549000	-8.033805	159	1	0	'0 0 	2.577441	2.577441	0.061002	0.938998	12.553295	
5550000	-7.998779	62	1	0	'0 0 	3.166188	3.166188	0.092883	0.907117	15.720558	
5551000	-7.951109	435	1	0	'0 0 	9.197001	9.197001	0.368753	0.631247	2.714629	
5552000	-10.531397	87	1	1	'0 Z 	14.181533	0.000000	1.000000	0.000000	13.633701	
5553000	-8.076039	35	1	0	'0 0 	7.713990	7.713990	0.286557	0.713443	2.271403	
5554000	-7.017480	400	1	0	'0 0 	8.127101	8.127101	0.171559	0.828441	15.952302	
5555000	-10.738458	352	1	0	'0 0 	0.531887	0.531887	0.003648	0.996352	16.294943	
5556000	-8.155555	118	1	0	'0 0 	2.218958	2.218958	0.055972	0.944028	16.427692	
5557000	-8.103450	251	1	0	'0 0 	7.261240	7.261240	0.255002	0.744998	10.572548	
5558000	-7.789772	458	1	0	'0 0 	3.884979	3.884979	0.115602	0.884398	18.238269	
5559000	-10.517764	19	1	0	'0 0 	71.585217	71.585217	0.499988	0.500012	24.518668	
5560000	-7.279387	321	1	0	'0 0 	5.743966	5.743966	0.268161	0.731839	27.040007	
5561000	-8.263256	399	1	0	'0 0 	5.132463	5.132463	0.146393	0.853607	37.536387	
5562000	-8.045621	487	1	0	'0 0 	11.416375	11.416375	0.420411	0.579589	43.560922	
5563000	-8.222610	231	1	0	'0 0 	6.138257	6.138257	0.308458	0.691542	47.979611	
5564000	-7.473732	135	1	0	'0 0 	9.602514	9.602514	0.377318	0.622682	34.330754	
5565000	-10.024780	139	1	0	'0 0 	51.889503	51.889503	0.499962	0.500038	33.251467	
5566000	-7.794929	53	1	0	'0 0 	6.895222	6.895222	0.232652	0.767348	20.196670	
5567000	-8.067728	409	1	0	'0 0 	2.803429	2.803429	0.097642	0.902358	4.028676	
5568000	-7.948873	39	1	0	'0 0 	3.392674	3.392674	0.092720	0.907280	8.147848	
5569000	-8.275022	26	1	0	'0 0 	2.788155	2.788155	0.066764	0.933236	1.817315	
5570000	-7.734018	53	1	0	'0 0 	5.426656	5.426656	0.169854	0.830146	8.428977	
5571000	-7.764349	127	1	0	'0 0 	9.091894	9.091894	0.307059	0.692941	5.229696	
5572000	-8.024185	190	1	0	'0 0 	3.454292	3.454292	0.072645	0.927355	10.062353	
5573000	-7.940142	452	1	0	'0 0 	4.331087	4.331087	0.141769	0.858231	2.357668	
5574000	-9.507250	379	1	0	'0 0 	1.348978	1.348978	0.014873	0.985127	1.107926	
5575000	-8.051011	275	1	0	'0 0 	9.640705	9.640705	0.404082	0.595918	5.484256	
5576000	-7.180022	18	1	0	'0 0 	4.935672	4.935672	0.095689	0.904311	7.772991	
5577000	-7.427078	349	1	0	'0 0 	6.000303	6.000303	0.171940	0.828060	5.192923	
5578000	-7.822373	94	1	0	'0 0 	10.776752	10.776752	0.328619	0.671381	6.484465	
5579000	-7.233041	207	1	0	'0 0 	5.332328	5.332328	0.159980	0.840020	3.947347	
5580000	-10.270982	161	1	1	'Z 0 	0.000000	2.033315	0.000000	1.000000	7.223295	
5581000	-9.013910	236	1	0	'0 0 	2.224563	2.224563	0.057740	0.942260	2.793605	
5582000	-8.341971	128	1	0	'0 0 	8.692540	8.692540	0.238593	0.761407	7.658443	
5583000	-7.626301	444	1	0	'0 0 	4.523798	4.523798	0.149770	0.850230	6.745376	
5584000	-7.585716	491	1	0	'0 0 	5.937212	5.937212	0.224878	0.775122	23.071523	
5585000	-7.372458	229	1	0	'0 0 	4.231935	4.231935	0.126198	0.873802	41.951137	
5586000	-8.434466	426	1	0	'0 0 	2.751222	2.751222	0.059822	0.940178	51.876590	
5587000	-7.389952	313	1	0	'0 0 	8.037203	8.037203	0.220790	0.779210	71.522087	
5588000	-7.925747	191	1	0	'0 0 	9.683756	9.683756	0.236451	0.763549	78.606235	
5589000	-8.144926	273	1	0	'0 0 	8.445536	8.445536	0.329704	0.670296	75.834965	
5590000	-8.185890	284	1	0	'0 0 	3.335177	3.335177	0.101209	0.898791	86.652688	
5591000	-7.726195	127	1	0	'0 0 	5.581311	5.581311	0.174228	0.825772	72.268054	
